"rownames","gear","species_name","length_mm","weight_g","Sex","Mat","id_specimen","length_field2","length_field3","total_number","subsample_number","kg_field1","kg_field2","kg_field3","haul_weight","type_subsample","Notes","ID"
1,"A","PECTJAC",72,52,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,1
2,NA,NA,95,117,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,2
3,NA,NA,97,132,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,3
4,NA,"TRIGLUC",221,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,4
5,NA,NA,210,177,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,5
6,NA,"ELEDMOS",70,152,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,6
7,NA,"ARNOLAT",87,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,7
8,NA,NA,126,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,8
9,NA,NA,120,38,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,9
10,NA,"PAGEERY",114,19,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,10
11,NA,"MONOHIS",115,18,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,11
12,NA,"RAJAAST",310,187,"F",1,NA,160,209,0,0,0,0,0,0,NA,NA,12
13,NA,"SEPIOFF",100,138,"M",3,NA,0,0,0,0,0,0,0,0,NA,NA,13
14,NA,NA,112,190,"M",3,NA,0,0,0,0,0,0,0,0,NA,NA,14
15,NA,NA,120,213,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,15
16,NA,NA,89,100,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,16
17,NA,NA,85,87,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,17
18,NA,NA,84,76,"M",3,NA,0,0,0,0,0,0,0,0,NA,NA,18
19,NA,NA,60,44,"M",3,NA,0,0,0,0,0,0,0,0,NA,NA,19
20,NA,"MELIKER",23,9,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,20
21,NA,NA,26,11,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,21
22,"D","SEPIOFF",113,218,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,22
23,NA,NA,104,164,"M",3,NA,0,0,0,0,0,0,0,0,NA,NA,23
24,NA,NA,105,159,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,24
25,NA,NA,97,116,"M",3,NA,0,0,0,0,0,0,0,0,NA,NA,25
26,NA,NA,84,85,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,26
27,NA,NA,67,47,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,27
28,NA,NA,57,32,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,28
29,NA,"PECTJAC",96,115,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,29
30,NA,NA,80,74,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,30
31,NA,NA,100,145,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,31
32,NA,NA,100,145,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,32
33,NA,NA,110,201,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,33
34,NA,NA,98,118,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,34
35,NA,"MELIKER",24,11,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,35
36,NA,NA,22,9,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,36
37,NA,NA,25,13,"F",0,NA,0,0,0,0,0,0,0,0,NA,NA,37
38,NA,NA,28,16,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,38
39,NA,NA,29,16,"F",0,NA,0,0,0,0,0,0,0,0,NA,NA,39
40,NA,NA,27,13,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,40
41,NA,"TRIGLUC",266,169,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,41
42,NA,"CHLAGLA",44,12,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,42
43,NA,NA,15,2,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,43
44,NA,"CALLCHI",0,205,NA,0,NA,0,0,2,0,0,0,0,0,NA,NA,44
45,NA,"ARNOTHO",135,28,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,45
46,NA,"ARNOLAT",132,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,46
47,NA,NA,95,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,47
48,NA,NA,127,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,48
49,NA,NA,95,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,49
50,NA,NA,86,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,50
51,NA,NA,105,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,51
52,NA,NA,122,90,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,52
53,"D","PECTJAC",64,37,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,53
54,NA,"ARNOLAT",129,99,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,54
