"rownames","gear","species_name","length_mm","weight_g","Sex","Mat","id_specimen","length_field2","length_field3","total_number","subsample_number","kg_field1","kg_field2","kg_field3","haul_weight","type_subsample","Notes","ID"
1,"A","TRIGLUC",225,98,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,1
2,NA,"GOBINIG",102,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,2
3,NA,NA,142,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,3
4,NA,NA,57,43,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,4
5,NA,"ARNOLAT",95,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,5
6,NA,NA,113,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,6
7,NA,NA,105,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,7
8,NA,NA,127,44,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,8
9,NA,"ELEDMOS",75,130,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,9
10,NA,"LOLIVUL",115,61,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,10
11,NA,"CALLSAP",77,348,"M",0,NA,176,0,0,0,0,0,0,0,NA,"SENZA CHELE",11
12,NA,"MELIKER",21,4,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,12
13,NA,"SOLEVUL",267,207,"F",3,NA,0,0,0,0,0,0,0,0,NA,NA,13
14,NA,NA,249,136,"M",2,NA,0,0,0,0,0,0,0,0,NA,NA,14
15,NA,NA,255,140,"M",2,NA,0,0,0,0,0,0,0,0,NA,NA,15
16,NA,NA,267,156,"M",2,NA,0,0,0,0,0,0,0,0,NA,NA,16
17,NA,NA,240,134,"M",1,NA,0,0,0,0,0,0,0,0,NA,NA,17
18,NA,NA,263,164,"M",2,NA,0,0,0,0,0,0,0,0,NA,NA,18
19,NA,NA,249,157,"F",3,NA,0,0,0,0,0,0,0,0,NA,NA,19
20,"D","SOLEVUL",250,144,"M",2,NA,0,0,0,0,0,0,0,0,NA,NA,20
21,NA,NA,260,183,"M",2,NA,0,0,0,0,0,0,0,0,NA,NA,21
22,NA,NA,255,149,"M",2,NA,0,0,0,0,0,0,0,0,NA,NA,22
23,NA,NA,253,155,"M",2,NA,0,0,0,0,0,0,0,0,NA,NA,23
24,NA,NA,235,133,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,24
