"alpha","beta","sigma","specie"
-1.05154654278799,2.33270165287728,0.162087972753754,"AEQUOPE"
-1.17888213898739,2.49050832018361,0.16327309647516,"AEQUOPE"
-1.35262084037161,2.42170994648821,0.157941866176418,"AEQUOPE"
-1.08690465833136,2.56577649997808,0.160654760076726,"AEQUOPE"
-1.20837170813444,2.57040925360955,0.158843281270861,"AEQUOPE"
-1.02497640366252,2.42831647014291,0.159191737566324,"AEQUOPE"
-1.07352597655973,2.46090827757057,0.161519452972935,"AEQUOPE"
-1.04698264607602,2.45850614135347,0.162420611064752,"AEQUOPE"
-1.18265147923943,2.55075525315108,0.1589032233997,"AEQUOPE"
-1.08113807605304,2.49065240391877,0.157597023813789,"AEQUOPE"
-1.2528741034802,2.62009380239291,0.159708523888093,"AEQUOPE"
-1.01281573072913,2.51291801998674,0.159232564871511,"AEQUOPE"
-1.01913918187511,2.46014340295318,0.158608903275776,"AEQUOPE"
-0.9008625655083,2.52236472837628,0.159980402613316,"AEQUOPE"
-1.21150491516466,2.49342611887437,0.163074483231119,"AEQUOPE"
-1.25984917878105,2.52710883804416,0.162206044715767,"AEQUOPE"
-1.0442041636228,2.31358150818832,0.160057222077662,"AEQUOPE"
-1.0402939001563,2.41625424681084,0.162499458619851,"AEQUOPE"
-1.02991053185486,2.47083064621681,0.160528960864403,"AEQUOPE"
-1.2474214031571,2.53050863922166,0.158082119118716,"AEQUOPE"
-0.938547670721281,2.48180599889199,0.161051878923873,"AEQUOPE"
-1.05096100331338,2.55323689568893,0.162868951890415,"AEQUOPE"
-0.985546463482654,2.5737203269412,0.159646344973263,"AEQUOPE"
-0.965098409626606,2.55327993150349,0.162771606738659,"AEQUOPE"
-1.13012164084685,2.49848170001055,0.158625356357748,"AEQUOPE"
-0.848809481908205,2.49816636459295,0.160856499912938,"AEQUOPE"
-1.08066323224802,2.57342064412338,0.161871314786153,"AEQUOPE"
-1.05372915930338,2.57144838209884,0.159576841323998,"AEQUOPE"
-1.12603260383598,2.52672656672702,0.160121147913516,"AEQUOPE"
-1.15242212198482,2.5405583769403,0.159768997190214,"AEQUOPE"
-1.05173516554005,2.36085185837996,0.160615463131844,"AEQUOPE"
-0.998553210780431,2.60649274407116,0.161799143169696,"AEQUOPE"
-0.848167914579873,2.44194952627399,0.160251778936365,"AEQUOPE"
-1.02695989729559,2.46462951649895,0.159427498025395,"AEQUOPE"
-1.04310418173274,2.54611831000531,0.160918771570253,"AEQUOPE"
-1.08627725854967,2.58219543273121,0.159722722124582,"AEQUOPE"
-1.05115068444421,2.5487765849121,0.161540666303522,"AEQUOPE"
-1.20977560254921,2.49230065417517,0.161687720468376,"AEQUOPE"
-0.934212240629294,2.52999351596391,0.160289622482733,"AEQUOPE"
-1.01129499419356,2.72216329974501,0.163557384751325,"AEQUOPE"
-0.976224730132255,2.60738907619316,0.16077329730691,"AEQUOPE"
-0.892155672596881,2.41606324219115,0.159127776180647,"AEQUOPE"
-1.2134770171137,2.66802608398561,0.157709859700497,"AEQUOPE"
-0.951945698401992,2.48696807563763,0.162662725610608,"AEQUOPE"
-0.933045884136855,2.58198977504493,0.162722250940836,"AEQUOPE"
-1.07489857063807,2.54801181892593,0.157321633101958,"AEQUOPE"
-1.12581038145629,2.5183236735387,0.157614731529135,"AEQUOPE"
-1.20720536279232,2.59635218517885,0.160537771524159,"AEQUOPE"
-1.08615793642857,2.46384532028289,0.164101614535073,"AEQUOPE"
-0.971941980812753,2.50082935222857,0.160274780406258,"AEQUOPE"
-0.859729407093032,2.42902648835534,0.162425353023636,"AEQUOPE"
-1.15992296379019,2.30832629657856,0.158759939116158,"AEQUOPE"
-1.11564076325478,2.43014304967463,0.158768981903559,"AEQUOPE"
-4.10570453303431,2.67603970218397,0.260464115431502,"ARNOLAT"
-4.09135814560466,2.63489510459251,0.252385471066876,"ARNOLAT"
-4.11692737876999,2.61439213842097,0.246635657702814,"ARNOLAT"
-3.41079230649926,2.45072768242462,0.247083457281532,"ARNOLAT"
-4.03362216143567,2.62248907692444,0.246627167989965,"ARNOLAT"
-4.09756332147197,2.53897657498305,0.267199642128729,"ARNOLAT"
-3.97378880851817,2.67557631829481,0.250221495437683,"ARNOLAT"
-3.60584903011254,2.68543647065058,0.254810047423766,"ARNOLAT"
-4.02468341489444,2.63872571623398,0.239012447946931,"ARNOLAT"
-3.80621392322019,2.54575976985513,0.244756569052659,"ARNOLAT"
-3.53234860767017,2.67623688666175,0.243242190732927,"ARNOLAT"
-4.06307915333557,2.50129930889188,0.238908069162505,"ARNOLAT"
-4.08469204424755,2.62619549986221,0.250403123310138,"ARNOLAT"
-3.76775730437939,2.59882731352985,0.277375576072935,"ARNOLAT"
-4.03295799242418,2.68331516229984,0.256556044355245,"ARNOLAT"
-4.07637059060916,2.59261838214051,0.238963564037517,"ARNOLAT"
-3.79245919440903,2.67610693414351,0.257407221756893,"ARNOLAT"
-3.75096100922598,2.67259664529076,0.24254483266599,"ARNOLAT"
-3.60439824126679,2.68308341195994,0.248713579106747,"ARNOLAT"
-3.78735818224825,2.76520289913397,0.266381460301071,"ARNOLAT"
-4.03845393173206,2.48622667440508,0.245763913297304,"ARNOLAT"
-3.73481834722053,2.5810458769106,0.27032884562616,"ARNOLAT"
-4.0950719326592,2.67621919161169,0.265554341270309,"ARNOLAT"
-3.77189225385776,2.69521193732756,0.246205152015684,"ARNOLAT"
-3.69112633223102,2.62522316295458,0.259014395404269,"ARNOLAT"
-3.75439571513968,2.67488440835122,0.247105411060041,"ARNOLAT"
-4.08469204424755,2.47278656720676,0.268733941049096,"ARNOLAT"
-3.89743607691076,2.5283482469128,0.256188945730134,"ARNOLAT"
-3.91158180090716,2.54241144201732,0.245354929068651,"ARNOLAT"
-3.70981653609015,2.5475839787577,0.27407068971501,"ARNOLAT"
-3.78787523599541,2.58948568998253,0.269713719915908,"ARNOLAT"
-3.75758001717699,2.58577272200459,0.257898701125405,"ARNOLAT"
-4.15035009737288,2.64679389199611,0.264433994595411,"ARNOLAT"
-3.61166175172786,2.59699624623977,0.246825266981342,"ARNOLAT"
-3.6814280825958,2.68046049736036,0.248094820997476,"ARNOLAT"
-4.02987722525082,2.76443932905836,0.240270923174289,"ARNOLAT"
-3.9274085633355,2.63345096812614,0.252026420698056,"ARNOLAT"
-3.31363388138986,2.71127673502422,0.24790167899129,"ARNOLAT"
-3.89271398306073,2.62041669680396,0.246419431049584,"ARNOLAT"
-4.04556438382843,2.56408903608625,0.268882269773862,"ARNOLAT"
-3.88030405939842,2.4796705609371,0.256837504480187,"ARNOLAT"
-4.01261614869857,2.75418992272674,0.238138888631936,"ARNOLAT"
-3.88043231716785,2.54608138399188,0.243727862813745,"ARNOLAT"
-3.65722031680123,2.58847773786355,0.255413757664217,"ARNOLAT"
-3.78046069935178,2.6883939825732,0.247356966039787,"ARNOLAT"
-4.05840078388585,2.72156735491026,0.258415953704889,"ARNOLAT"
-3.67844912127128,2.57797296580678,0.238505237644168,"ARNOLAT"
-3.58514707629122,2.55598923400822,0.244779125992696,"ARNOLAT"
-3.70917087890467,2.67136144572492,0.258141301710695,"ARNOLAT"
-3.59542038569873,2.75910745777764,0.232787737958212,"ARNOLAT"
-3.85041641419137,2.59682193465653,0.239910068234316,"ARNOLAT"
-3.83570774584897,2.67845167939975,0.241704362590597,"ARNOLAT"
-3.57337763983432,2.56260579941722,0.257644126292252,"ARNOLAT"
-3.91070763233885,2.67768005349327,0.238368328878058,"ARNOLAT"
-4.08469204424755,2.59714631821326,0.269362821391279,"ARNOLAT"
-3.71739424524673,2.69750103049698,0.248289545678154,"ARNOLAT"
-3.74273746172714,2.72700666383308,0.249286469604543,"ARNOLAT"
-3.71129977147861,2.74312044535136,0.242354451863053,"ARNOLAT"
-3.85580826669243,2.58430500879443,0.249618014848956,"ARNOLAT"
-4.06490664255069,2.61606593950631,0.246633436051399,"ARNOLAT"
-4.03222976418328,2.68397828501992,0.246825266981342,"ARNOLAT"
-3.93793596626718,2.60382126823314,0.250294087725909,"ARNOLAT"
-3.82637901389361,2.57434971088368,0.242829506764225,"ARNOLAT"
-3.94632903304961,2.63136593387799,0.258347727978593,"ARNOLAT"
-3.75518031592903,2.62296299885602,0.242821363461422,"ARNOLAT"
-3.5464505699278,2.68972028662855,0.248803123816194,"ARNOLAT"
-3.32210485966269,2.58384911992555,0.248108897452751,"ARNOLAT"
-3.7902590367139,2.53204876262303,0.247411356860264,"ARNOLAT"
-3.70051984618998,2.57356504187031,0.253439734375841,"ARNOLAT"
-3.61599157014015,2.66935748684799,0.234978417871399,"ARNOLAT"
-3.96187003839068,2.64461425357781,0.256147545154469,"ARNOLAT"
-4.20569069086609,2.56089902318748,0.245251897989186,"ARNOLAT"
-3.80594907185019,2.64021796211931,0.247681704853908,"ARNOLAT"
-4.03666099633151,2.6237032657615,0.260457586124705,"ARNOLAT"
-4.00786646216988,2.62408286086745,0.246695616421848,"ARNOLAT"
-3.60820152321389,2.59837023778854,0.269170240595779,"ARNOLAT"
-3.73103152109844,2.62212374296601,0.275610098988555,"ARNOLAT"
-4.10284107948023,2.58811836964756,0.247450221325155,"ARNOLAT"
-3.9086819463806,2.49924015342153,0.241184884442411,"ARNOLAT"
-3.75917304528159,2.73397023247252,0.248234947744359,"ARNOLAT"
-3.6774940659019,2.61499940956705,0.2468610989514,"ARNOLAT"
-3.81800733474744,2.68047048052422,0.242661730585356,"ARNOLAT"
-3.67275208606483,2.68124787167703,0.261108075320655,"ARNOLAT"
-3.84680307190751,2.68098523289761,0.246201279195788,"ARNOLAT"
-3.61574576732785,2.6714288987076,0.256386998468177,"ARNOLAT"
-3.88547990918689,2.67171578556394,0.25797519635534,"ARNOLAT"
-3.74022928826704,2.60188378148574,0.264681691520234,"ARNOLAT"
-4.20672610402097,2.57289391332556,0.234339540399985,"ARNOLAT"
-3.58177963190737,2.70359906424088,0.248358023709447,"ARNOLAT"
-3.93493612868713,2.70960011919283,0.230332774560213,"ARNOLAT"
-3.96658994054341,2.64449781871273,0.2497681117457,"ARNOLAT"
-4.01089901245979,2.50179534675707,0.245326557183735,"ARNOLAT"
-3.87099687585656,2.65557824709648,0.246825266981342,"ARNOLAT"
-3.31958839803376,2.65438703914921,0.23946584600393,"ARNOLAT"
-3.9555352331385,2.57090252609663,0.256129676131264,"ARNOLAT"
-4.07190069418491,2.68578477347978,0.263407493748222,"ARNOLAT"
-3.98161869858692,2.617782942248,0.254829727416736,"ARNOLAT"
-4.07495590947861,2.60514109069358,0.28335052102083,"ARNOLAT"
-4.01825104545355,2.59113677882913,0.25147601664553,"ARNOLAT"
-3.78859544163025,2.68866308878848,0.248690393209532,"ARNOLAT"
-4.40557872518091,2.97843844477758,0.24673297641506,"BUGLLUT"
-4.68423163960187,2.83995840438981,0.242377230551647,"BUGLLUT"
-4.41189357269752,2.9793489611023,0.24400947044009,"BUGLLUT"
-4.69441103864497,3.01403037908023,0.240793176689504,"BUGLLUT"
-4.42676052978035,2.97214178724355,0.243190753831473,"BUGLLUT"
-4.56783963224832,3.10246906554453,0.243600013160481,"BUGLLUT"
-4.35066083670953,2.87931462746237,0.236386364457974,"BUGLLUT"
-4.04366079257925,2.81995409265639,0.239406170063374,"BUGLLUT"
-4.82983622385499,3.13197893553225,0.234513557593245,"BUGLLUT"
-4.46344591316178,2.93943220364243,0.245485407761035,"BUGLLUT"
-4.35661447778359,2.96103327879166,0.240900554041663,"BUGLLUT"
-4.24493537700943,2.8828760509722,0.235533330147106,"BUGLLUT"
-4.42653153825757,2.87343716848323,0.237128889866508,"BUGLLUT"
-4.69743711445223,3.08580859712587,0.235964239503164,"BUGLLUT"
-4.40973768283467,2.93426914007495,0.243747806767557,"BUGLLUT"
-4.41931800913318,2.88293672832403,0.228385459822099,"BUGLLUT"
-4.15122134950679,2.92978101627619,0.240673820406222,"BUGLLUT"
-4.26194237966233,2.85338996594824,0.245244485064468,"BUGLLUT"
-3.89509801940252,2.97857900876983,0.254595652246176,"BUGLLUT"
-4.12663260994192,3.00804271707402,0.240690055763505,"BUGLLUT"
-4.2676135013935,2.87778429357856,0.23764573852992,"BUGLLUT"
-4.44740461012156,2.68443934535092,0.231254701971268,"BUGLLUT"
-3.74915257115322,2.93653863421934,0.228791766383462,"BUGLLUT"
-4.41846255433127,2.91695300540074,0.239235946802241,"BUGLLUT"
-4.19550128976643,2.97407030209891,0.252750710210177,"BUGLLUT"
-4.66321383630815,2.99722017833874,0.23137382440733,"BUGLLUT"
-4.20154911324365,3.07156840559622,0.241824780228633,"BUGLLUT"
-4.0388763494865,3.01591321356272,0.250679387570024,"BUGLLUT"
-4.4341003829846,2.91878874280046,0.24598308442542,"BUGLLUT"
-4.47363018724331,2.84819548009106,0.236572892882559,"BUGLLUT"
-4.29541243829181,2.85826578113234,0.226621036871618,"BUGLLUT"
-4.87447535255668,2.84753079761458,0.235044523933618,"BUGLLUT"
-4.54121213901049,2.93202598192834,0.245003556515352,"BUGLLUT"
-4.63793309496319,2.9055422352153,0.235254528621955,"BUGLLUT"
-4.45371477311134,2.90514481598761,0.25423478598245,"BUGLLUT"
-4.54183269863116,2.99643049298957,0.240790599665572,"BUGLLUT"
-4.36962634375998,3.04194112787583,0.240477887835817,"BUGLLUT"
-4.17379978566919,2.84791226439907,0.248793922248135,"BUGLLUT"
-4.03988408971219,2.89034632817946,0.245140053986972,"BUGLLUT"
-4.25595842251362,2.80231640667527,0.240660624206145,"BUGLLUT"
-4.54188660757726,2.89679089332647,0.25157341970879,"BUGLLUT"
-4.7042793667045,3.0457849036394,0.228433607467603,"BUGLLUT"
-4.27198508021979,2.88214579691398,0.246696572094341,"BUGLLUT"
-4.16436091961938,2.86429065292783,0.24248624050294,"BUGLLUT"
-4.48120355989935,2.85948816999733,0.249741051902831,"BUGLLUT"
-4.2707763718665,2.93161078035479,0.248342952286857,"BUGLLUT"
-4.3325958863616,2.90607158661434,0.246289520299212,"BUGLLUT"
-4.37578752740326,2.87748059428868,0.247110493441069,"BUGLLUT"
-4.32162692670861,3.10417041966286,0.239485345134774,"BUGLLUT"
-4.47674539360911,2.90242184756844,0.24948239889598,"BUGLLUT"
-4.32196750883298,3.0456248608496,0.23523884664422,"BUGLLUT"
-4.2773472951783,3.00073214770809,0.237566379337071,"BUGLLUT"
-4.17199972078122,3.01612380306325,0.250283782388455,"BUGLLUT"
-4.22986860879289,2.77895298704605,0.243348075309384,"BUGLLUT"
-4.62133190761866,2.85985419785983,0.240748168345283,"BUGLLUT"
-4.28005133076414,2.91685000296436,0.247084126747402,"BUGLLUT"
-4.13100198119282,2.84977454654571,0.232267328514045,"BUGLLUT"
-4.35419218368147,2.96146430261421,0.234838816516782,"BUGLLUT"
-4.68850667555133,2.87847128454202,0.234904950043677,"BUGLLUT"
-4.2396012200498,2.99931799119038,0.239273172068286,"BUGLLUT"
-4.21562235999861,2.91901454220247,0.237825483058368,"BUGLLUT"
-4.21657150138314,2.8781502893691,0.240478642513418,"BUGLLUT"
-4.68292447570958,2.98275140169314,0.244522432522532,"BUGLLUT"
-4.31713335581581,3.02701947871917,0.218451023393802,"BUGLLUT"
-4.34185553127465,2.84924988887256,0.242164696892116,"BUGLLUT"
-4.28918005405686,2.95164785377255,0.24519983214502,"BUGLLUT"
-4.55351336648865,3.01604256763431,0.24707284004189,"BUGLLUT"
-4.34704432403712,2.87629241614803,0.247792547655934,"BUGLLUT"
-4.4096333138274,2.8283218051339,0.240391189262969,"BUGLLUT"
-4.34884526854267,2.89653334719179,0.239769703303065,"BUGLLUT"
-4.03411183623199,3.15033680774661,0.238854904214857,"BUGLLUT"
-4.65329554461923,2.86803523332845,0.23611516081332,"BUGLLUT"
-4.21555788795869,2.81030559470142,0.223331293701692,"BUGLLUT"
-4.40385661828523,2.82827413273732,0.242333220086854,"BUGLLUT"
-4.1239252721408,2.89940459706078,0.240847911933119,"BUGLLUT"
-4.48617876402092,2.95591974009566,0.251758353969175,"BUGLLUT"
-3.84257054504896,2.88868116393448,0.236391314571231,"BUGLLUT"
-4.31438503345468,2.80763755882881,0.227671897405156,"BUGLLUT"
-4.59812730997144,2.79454378888983,0.248486369960928,"BUGLLUT"
-4.49701845528915,2.94907323504261,0.232565155861416,"BUGLLUT"
-4.38784586371363,2.95210575850474,0.235763213306819,"BUGLLUT"
-4.38811682316222,2.9546578071615,0.236419371235577,"BUGLLUT"
-4.3884585817927,2.98529235984654,0.22840559014982,"BUGLLUT"
-4.65420866295413,2.94086936062388,0.226028271040564,"BUGLLUT"
-4.85035539575283,2.8859750886185,0.247770498856972,"BUGLLUT"
-4.28051924627016,2.85451653981312,0.246678553942949,"BUGLLUT"
-4.09232070537476,2.8885775884834,0.256359027133985,"BUGLLUT"
-4.40232445849235,2.91778505081525,0.23965554972141,"BUGLLUT"
-4.1181838986544,2.9851895318209,0.243500898594506,"BUGLLUT"
-4.53504232336105,2.97319000921821,0.244289825011861,"BUGLLUT"
-4.10155317371384,2.88073624731453,0.25008320419425,"BUGLLUT"
-4.32894504290914,2.96610647061959,0.233167301747624,"BUGLLUT"
-4.89064770390392,2.88634673227092,0.238666122092827,"BUGLLUT"
-4.2598908314166,2.87151057628988,0.243199193527842,"BUGLLUT"
-4.36046069261784,3.07155730596901,0.242827702385424,"BUGLLUT"
-4.02516507659935,2.8247028069576,0.228477408768595,"BUGLLUT"
-4.37738735800415,2.94912442936174,0.24799554874292,"BUGLLUT"
-4.06904761960207,2.96160547233218,0.239332514977261,"BUGLLUT"
-4.80363268894463,2.92415975947855,0.248182562754047,"BUGLLUT"
-4.02887640098877,2.97311830679828,0.239905475765567,"BUGLLUT"
-1.73241670233796,2.92092745055954,0.113014435071736,"CHLAPRO"
-1.69488957606494,2.94455317909544,0.110786829081531,"CHLAPRO"
-1.72343899884045,2.96453542913491,0.113417821700451,"CHLAPRO"
-1.78014633484553,2.94097115302416,0.113580235982446,"CHLAPRO"
-1.65446561979208,2.95605275039019,0.1148454089517,"CHLAPRO"
-1.71526748955672,2.95649631603268,0.112982860777638,"CHLAPRO"
-1.73018413173738,2.97799582621632,0.112886718734685,"CHLAPRO"
-1.82224347304561,2.95307818168915,0.110664979788769,"CHLAPRO"
-1.7979411975159,2.98972941343583,0.104039529255765,"CHLAPRO"
-1.82093958455692,3.01376781447213,0.110539908379556,"CHLAPRO"
-1.80652703904963,2.95261223476593,0.114519892181215,"CHLAPRO"
-1.77757852092438,3.00532408843847,0.113227318600048,"CHLAPRO"
-1.79841979159763,2.96025152243866,0.110274383105339,"CHLAPRO"
-1.72756996285098,2.95762999012672,0.109739019971993,"CHLAPRO"
-1.73841745215738,2.95970419644522,0.114941085020159,"CHLAPRO"
-1.72782158091145,2.92949480197472,0.115304196021733,"CHLAPRO"
-1.69752856943484,2.95915453260233,0.115275275913816,"CHLAPRO"
-1.69958533600235,2.94452855425878,0.11373342866622,"CHLAPRO"
-1.69288932496232,2.95063572401379,0.113913450912391,"CHLAPRO"
-1.77305403884696,3.01024583633466,0.116674917508602,"CHLAPRO"
-1.69380586676852,2.93345706631132,0.111714584522304,"CHLAPRO"
-1.7121463065268,2.95642361583922,0.114696138093153,"CHLAPRO"
-1.72473207731102,3.00996785736673,0.115100215961784,"CHLAPRO"
-1.70003278061116,2.9322684785896,0.114519892181215,"CHLAPRO"
-1.70377868815317,2.95970419644522,0.111194646890679,"CHLAPRO"
-1.65530577021494,2.91314984813612,0.114519892181215,"CHLAPRO"
-1.74812546891628,2.94274144455267,0.107767614352463,"CHLAPRO"
-1.67862235632876,2.9394827539727,0.117125235939941,"CHLAPRO"
-1.69385022880283,3.00724515237979,0.118797475929464,"CHLAPRO"
-1.73720102043662,2.94408290049191,0.113928411831549,"CHLAPRO"
-1.72653096275183,2.98795511448615,0.117122622502885,"CHLAPRO"
-1.73814714562664,2.95927520107718,0.114389430051554,"CHLAPRO"
-1.68918176220398,3.00016078799264,0.108862709548295,"CHLAPRO"
-1.73018413173738,2.90062867303819,0.117328617278358,"CHLAPRO"
-1.70548828951078,2.9672254031034,0.112862478500108,"CHLAPRO"
-1.65052519383382,2.91800282533427,0.111689925168358,"CHLAPRO"
-1.64554172373464,2.95572624842898,0.122783649227465,"CHLAPRO"
-1.72135170041727,2.96619774625565,0.114140878840164,"CHLAPRO"
-1.70979258531456,3.00633128733635,0.117068826488986,"CHLAPRO"
-1.77348939104226,2.94580127537103,0.115255767060484,"CHLAPRO"
-1.69849563341004,2.97142815540798,0.113282529136513,"CHLAPRO"
-1.78645943713911,2.98860251706569,0.117386978046509,"CHLAPRO"
-1.74040956457477,2.93424217463467,0.110637699166048,"CHLAPRO"
-1.69668370289196,2.95899894375538,0.114867867666164,"CHLAPRO"
-1.74400885421063,2.92052293701029,0.116890511743248,"CHLAPRO"
-1.77282133866014,2.96322779963562,0.114519892181215,"CHLAPRO"
-1.73233353382365,2.92742582335803,0.106616606990956,"CHLAPRO"
-1.78606120878781,2.92888951418475,0.113456347257999,"CHLAPRO"
-1.74290546703207,2.93008434661438,0.113593528730468,"CHLAPRO"
-1.75126895639008,2.95985098878684,0.11094095171987,"CHLAPRO"
-1.74969280621492,2.94502974160738,0.112852100667137,"CHLAPRO"
-1.74397102622405,2.9458246068284,0.114198401791398,"CHLAPRO"
-1.74839745405739,2.97429078683221,0.112397385517704,"CHLAPRO"
-1.72042482991876,2.95899894375538,0.109739019971993,"CHLAPRO"
-1.80059845877643,2.96507945847347,0.117377313621011,"CHLAPRO"
-1.69892855323575,2.97882170705544,0.109932703248945,"CHLAPRO"
-1.74078895428162,3.01441881667003,0.121507820442803,"CHLAPRO"
-1.81039272611944,2.94452855425878,0.1156297790593,"CHLAPRO"
-1.80012816871494,2.90448888183698,0.111194646890679,"CHLAPRO"
-1.72916581994813,2.93959833794182,0.122656909220027,"CHLAPRO"
-1.71054855462605,2.93335992605692,0.117980033478811,"CHLAPRO"
-1.70197255786023,2.96365227382207,0.116517782634353,"CHLAPRO"
-1.71632735897323,2.91219773628414,0.109760103215994,"CHLAPRO"
-1.69574454050179,2.93945923574628,0.117263227499357,"CHLAPRO"
-1.72141411410863,2.92332558045916,0.117215635392307,"CHLAPRO"
-1.77124509544581,2.95915453260233,0.114223596176925,"CHLAPRO"
-1.68855332061724,2.96239683877505,0.115614111950459,"CHLAPRO"
-1.73635732477675,3.00400748604803,0.110376884148094,"CHLAPRO"
-1.72937917225428,3.03400318465682,0.109790811015388,"CHLAPRO"
-1.68228002505226,2.99716328612476,0.111337024087003,"CHLAPRO"
-1.73598015221203,2.89393832463608,0.111265004699574,"CHLAPRO"
-1.66569722226965,2.9417686949665,0.111194646890679,"CHLAPRO"
-1.7523482380152,2.97876182377979,0.115377435286615,"CHLAPRO"
-1.74397786947678,2.93489845846062,0.112390262145697,"CHLAPRO"
-1.80386951310366,2.95326884212261,0.111348521948623,"CHLAPRO"
-1.69861905311534,2.94423808425738,0.111771520599473,"CHLAPRO"
-1.71762239428444,2.96785667370864,0.122783649227465,"CHLAPRO"
-1.74052134578238,2.94639740852399,0.110594492274558,"CHLAPRO"
-1.74328573263654,2.92393339545377,0.109307446348661,"CHLAPRO"
-1.66053698473153,2.89071741680814,0.116978137666263,"CHLAPRO"
-1.77769389650652,2.95605275039019,0.116739943021163,"CHLAPRO"
-1.63157045890739,2.97255055610579,0.111458563219079,"CHLAPRO"
-1.72628095026187,2.95601804836222,0.109679546739163,"CHLAPRO"
-1.81429856537919,2.97608921390386,0.115458470522845,"CHLAPRO"
-1.70022438828089,2.95793309037204,0.111468764532518,"CHLAPRO"
-1.69998846877824,2.93753332681007,0.113320714994505,"CHLAPRO"
-1.7054592811234,2.95605275039019,0.11502079686142,"CHLAPRO"
-1.65622476382377,2.95587667168311,0.110896404230237,"CHLAPRO"
-1.72786040605683,2.95891039935833,0.11179866081238,"CHLAPRO"
-1.66230691873193,2.95970419644522,0.110655914692084,"CHLAPRO"
-1.68140697975557,2.95273338540491,0.114887380158497,"CHLAPRO"
-1.72276948815923,2.92384622224569,0.10826831330721,"CHLAPRO"
-1.65212016403407,2.89655985592578,0.112530687861414,"CHLAPRO"
-1.68157805936695,2.92899518969235,0.112773546174262,"CHLAPRO"
-1.73584862077718,2.9632014368346,0.115485296268695,"CHLAPRO"
-1.80576509419879,3.0003187906567,0.109470835371683,"CHLAPRO"
-1.80178274093217,2.88135001467297,0.115459357779374,"CHLAPRO"
-1.71866341522638,2.89915911131542,0.111737627800974,"CHLAPRO"
-1.67610196568562,2.94904624738858,0.112993811809154,"CHLAPRO"
